created_at	id	id_str	text	truncated	source	in_reply_to_status_id	in_reply_to_status_id_str	in_reply_to_user_id	in_reply_to_user_id_str	in_reply_to_screen_name	geo	coordinates	place	contributors	is_quote_status	retweet_count	favorite_count	favorited	retweeted	possibly_sensitive	lang	entities.hashtags	entities.symbols	entities.user_mentions	entities.urls	entities.media	extended_entities.media	metadata.iso_language_code	metadata.result_type	user.id	user.id_str
Wed Oct 26 14:39:00 +0000 2022	1.58528E+18	1.58528E+18	"Thermal Warming Vest
22% off code: ZFTW18 @zaful_official 
SHOP&gt;&gt;https://t.co/iu5cLXojQW

#PakVsInd  #HaniaAamir… https://t.co/0CJp6VHWrr"	TRUE	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>										FALSE	0	0	FALSE	FALSE	FALSE	en	[{'text': 'PakVsInd', 'indices': [96, 105]}, {'text': 'HaniaAamir', 'indices': [107, 118]}]	[]	[{'screen_name': 'zaful_official', 'name': 'ZAFUL', 'id': 818298556360466432, 'id_str': '818298556360466432', 'indices': [42, 57]}]	[{'url': 'https://t.co/iu5cLXojQW', 'expanded_url': 'https://www.zaful.com/unisex-5-areas-smart-electric-usb-charging-heating-thermal-warming-vest-excluding-battery-puid_5063119.html?lkid=82558848', 'display_url': 'zaful.com/unisex-5-areas…', 'indices': [71, 94]}, {'url': 'https://t.co/0CJp6VHWrr', 'expanded_url': 'https://twitter.com/i/web/status/1585279834372165634', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [120, 143]}]			en	recent	8.18299E+17	8.18299E+17
Wed Oct 26 14:24:33 +0000 2022	1.58528E+18	1.58528E+18	@MunichFanpage From what have i seen,you are the only kid barking and crying around,havnt seen a single barca fan b… https://t.co/kMQ8WrJh1S	TRUE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1.58505E+18	1.58505E+18	1.51882E+18	1.51882E+18	MunichFanpage					FALSE	0	1	FALSE	FALSE		en	[]	[]	[{'screen_name': 'MunichFanpage', 'name': 'Bayern & Football', 'id': 1518815758599573504, 'id_str': '1518815758599573504', 'indices': [0, 14]}]	[{'url': 'https://t.co/kMQ8WrJh1S', 'expanded_url': 'https://twitter.com/i/web/status/1585276198980141060', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]			en	recent	7.22519E+17	7.22519E+17
Wed Oct 26 14:01:57 +0000 2022	1.58527E+18	1.58527E+18	#ชุดนักเรียน #กันอรรถพันธ์ #ก้อนขายขํา #winmetawin #ครีมแคคตัส #ohmpawat #khaotungg #คลับสะพานฟาย2classซิฟาย… https://t.co/2KmE1whUxw	TRUE	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>										FALSE	0	0	FALSE	FALSE	FALSE	und	[{'text': 'ชุดนักเรียน', 'indices': [0, 12]}, {'text': 'กันอรรถพันธ์', 'indices': [13, 26]}, {'text': 'ก้อนขายขํา', 'indices': [27, 38]}, {'text': 'winmetawin', 'indices': [39, 50]}, {'text': 'ครีมแคคตัส', 'indices': [51, 62]}, {'text': 'ohmpawat', 'indices': [63, 72]}, {'text': 'khaotungg', 'indices': [73, 83]}, {'text': 'คลับสะพานฟาย2classซิฟาย', 'indices': [84, 108]}]	[]	[]	[{'url': 'https://t.co/2KmE1whUxw', 'expanded_url': 'https://twitter.com/i/web/status/1585270511705038850', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]			und	recent	1.5681E+18	1.5681E+18
Wed Oct 26 13:55:30 +0000 2022	1.58527E+18	1.58527E+18	@nadia_gfx Tbh I can see this happening easily. Especially after the players know that they won’t play in the CL. T… https://t.co/YJGcHFq0Ko	TRUE	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	1.58527E+18	1.58527E+18	4805617540	4805617540	nadia_gfx					FALSE	0	1	FALSE	FALSE		en	[]	[]	[{'screen_name': 'nadia_gfx', 'name': '𝐧𝐚𝐝𝐢𝐚🌹⊬ (3-4)', 'id': 4805617540, 'id_str': '4805617540', 'indices': [0, 10]}]	[{'url': 'https://t.co/YJGcHFq0Ko', 'expanded_url': 'https://twitter.com/i/web/status/1585268888446574593', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]			en	recent	1.43268E+18	1.43268E+18
Wed Oct 26 13:51:20 +0000 2022	1.58527E+18	1.58527E+18	"K221
🐻 จั้มสูทคอปกทหารเรือ แต่งกระเป๋าข้างหน้ากระดุมใช้งานได้จริงทั้งชุด มีกระเป๋าล้วงหน้า ทรงน่ารักมากก 
เนื้อผ้า… https://t.co/2uyM2ddYAo"	TRUE	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>										FALSE	0	0	FALSE	FALSE	FALSE	th	[]	[]	[]	[{'url': 'https://t.co/2uyM2ddYAo', 'expanded_url': 'https://twitter.com/i/web/status/1585267840063455235', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]			th	recent	1.5681E+18	1.5681E+18
Wed Oct 26 13:21:24 +0000 2022	1.58526E+18	1.58526E+18	"Can't wait for tomorrow #PAKvZIM
The real ELClasico 🫡 https://t.co/Xc88GeQevr"	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										FALSE	0	5	FALSE	FALSE	FALSE	en	[{'text': 'PAKvZIM', 'indices': [24, 32]}]	[]	[]	[]	[{'id': 1585260302454517760, 'id_str': '1585260302454517760', 'indices': [54, 77], 'media_url': 'http://pbs.twimg.com/media/Ff_52JRUcAAxTvD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ff_52JRUcAAxTvD.jpg', 'url': 'https://t.co/Xc88GeQevr', 'display_url': 'pic.twitter.com/Xc88GeQevr', 'expanded_url': 'https://twitter.com/Medium_Pacer18/status/1585260305218961408/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}]	[{'id': 1585260302454517760, 'id_str': '1585260302454517760', 'indices': [54, 77], 'media_url': 'http://pbs.twimg.com/media/Ff_52JRUcAAxTvD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ff_52JRUcAAxTvD.jpg', 'url': 'https://t.co/Xc88GeQevr', 'display_url': 'pic.twitter.com/Xc88GeQevr', 'expanded_url': 'https://twitter.com/Medium_Pacer18/status/1585260305218961408/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}]	en	recent	1.5489E+18	1.5489E+18
Wed Oct 26 12:38:25 +0000 2022	1.58525E+18	1.58525E+18	"[3/4] grandes recuerdos para su casa.
Agradecemos al movimiento culé por aceptar la invitación, esperamos verlos pr… https://t.co/1Sg7Ee1ZC5"	TRUE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1.58525E+18	1.58525E+18	1.52053E+18	1.52053E+18	PenyaGBB					FALSE	0	2	FALSE	FALSE	FALSE	es	[]	[]	[]	[{'url': 'https://t.co/1Sg7Ee1ZC5', 'expanded_url': 'https://twitter.com/i/web/status/1585249489652436992', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]			es	recent	1.52053E+18	1.52053E+18
Wed Oct 26 12:35:00 +0000 2022	1.58525E+18	1.58525E+18	"Retro Ripped Frayed Jeans
22% off code: ZFTW18 @zaful_official 
SHOP&gt;&gt; https://t.co/vzbZSD03Ho

#PakVsInd… https://t.co/Q7lqhp2AyT"	TRUE	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>										FALSE	0	0	FALSE	FALSE	FALSE	en	[{'text': 'PakVsInd', 'indices': [102, 111]}]	[]	[{'screen_name': 'zaful_official', 'name': 'ZAFUL', 'id': 818298556360466432, 'id_str': '818298556360466432', 'indices': [47, 62]}]	[{'url': 'https://t.co/vzbZSD03Ho', 'expanded_url': 'https://www.zaful.com/retro-ripped-frayed-jeans-puid_5062321.html?lkid=82558848', 'display_url': 'zaful.com/retro-ripped-f…', 'indices': [77, 100]}, {'url': 'https://t.co/Q7lqhp2AyT', 'expanded_url': 'https://twitter.com/i/web/status/1585248628980928512', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]			en	recent	8.18299E+17	8.18299E+17
Wed Oct 26 12:31:11 +0000 2022	1.58525E+18	1.58525E+18	RT @slay_jimmy: Vinicius Junior 🗣; He (Cristiano Ronaldo) came into the dressing room at halftime to support the team and give us moral sup…	FALSE	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>										FALSE	5034	0	FALSE	FALSE		en	[]	[]	[{'screen_name': 'slay_jimmy', 'name': 'Slay Jimmy 🦍', 'id': 3363696155, 'id_str': '3363696155', 'indices': [3, 14]}]	[]			en	recent	4704591973	4704591973
Wed Oct 26 11:37:28 +0000 2022	1.58523E+18	1.58523E+18	"📅 #PowrótDoPrzeszłości

Tego dnia w 2013 roku Alexis Sánchez popisał się takim trafieniem w meczu z Realem Madryt n… https://t.co/5UwfrUwrXo"	TRUE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										TRUE	1	229	FALSE	FALSE	FALSE	pl	[{'text': 'PowrótDoPrzeszłości', 'indices': [2, 22]}]	[]	[]	[{'url': 'https://t.co/5UwfrUwrXo', 'expanded_url': 'https://twitter.com/i/web/status/1585234149669236737', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]			pl	recent	7.50418E+17	7.50418E+17
Wed Oct 26 11:36:22 +0000 2022	1.58523E+18	1.58523E+18	RT @LaLiga_Meta: A special event celebrating "GENESIS PASS" minting! The prize package includes 2 VIP tickets for ElClásico and 5 VIP ticke…	FALSE	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>										FALSE	1935	0	FALSE	FALSE		en	[]	[]	[{'screen_name': 'LaLiga_Meta', 'name': 'Laliverse', 'id': 1509571677688320001, 'id_str': '1509571677688320001', 'indices': [3, 15]}]	[]			en	recent	254363166	254363166
Wed Oct 26 11:31:10 +0000 2022	1.58523E+18	1.58523E+18	"(1000pcs/lot)glossy surface effect custom artwork CMYK full color printing gold foil business vip card.
Click here… https://t.co/7ftxVqETpE"	TRUE	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>										FALSE	0	0	FALSE	FALSE	FALSE	en	[]	[]	[]	[{'url': 'https://t.co/7ftxVqETpE', 'expanded_url': 'https://twitter.com/i/web/status/1585232563811287041', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]			en	recent	1.56833E+18	1.56833E+18
Wed Oct 26 11:17:32 +0000 2022	1.58523E+18	1.58523E+18	"Obat Sirup EG dan DEG Ditarik &amp; Dihentikan, Instruksi Kemenperin https://t.co/28fTnxnZNr

#WhatsApp #LISA… https://t.co/5KFF2oBE6l"	TRUE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										FALSE	0	0	FALSE	FALSE	FALSE	in	[{'text': 'WhatsApp', 'indices': [94, 103]}, {'text': 'LISA', 'indices': [104, 109]}]	[]	[]	[{'url': 'https://t.co/28fTnxnZNr', 'expanded_url': 'https://duniafintech.com/obat-sirup-eg-dan-deg/', 'display_url': 'duniafintech.com/obat-sirup-eg-…', 'indices': [69, 92]}, {'url': 'https://t.co/5KFF2oBE6l', 'expanded_url': 'https://twitter.com/i/web/status/1585229136406409218', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]			in	recent	9.30703E+17	9.30703E+17
Wed Oct 26 10:56:43 +0000 2022	1.58522E+18	1.58522E+18	"How to check credit card balance latest 2022 method.
Click here : https://t.co/VN6IqIeq6M
#Nwanzetina459… https://t.co/4io82z4LgN"	TRUE	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>										FALSE	0	0	FALSE	FALSE	FALSE	en	[{'text': 'Nwanzetina459', 'indices': [90, 104]}]	[]	[]	[{'url': 'https://t.co/VN6IqIeq6M', 'expanded_url': 'http://tinyurl.com/y7cktukj', 'display_url': 'tinyurl.com/y7cktukj', 'indices': [66, 89]}, {'url': 'https://t.co/4io82z4LgN', 'expanded_url': 'https://twitter.com/i/web/status/1585223897204822016', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}]			en	recent	1.56827E+18	1.56827E+18
Wed Oct 26 10:46:41 +0000 2022	1.58522E+18	1.58522E+18	RT @slay_jimmy: Vinicius Junior 🗣; He (Cristiano Ronaldo) came into the dressing room at halftime to support the team and give us moral sup…	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										FALSE	5034	0	FALSE	FALSE		en	[]	[]	[{'screen_name': 'slay_jimmy', 'name': 'Slay Jimmy 🦍', 'id': 3363696155, 'id_str': '3363696155', 'indices': [3, 14]}]	[]			en	recent	1.51711E+18	1.51711E+18
Wed Oct 26 10:35:00 +0000 2022	1.58522E+18	1.58522E+18	"Thermal Fleece-lined Hoodie
22% off code: ZFTW18 @zaful_official 
SHOP&gt;&gt;https://t.co/JD7YWLAyD7

#PakVsInd… https://t.co/kP4cCPgnhW"	TRUE	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>										FALSE	0	0	FALSE	FALSE	FALSE	en	[{'text': 'PakVsInd', 'indices': [103, 112]}]	[]	[{'screen_name': 'zaful_official', 'name': 'ZAFUL', 'id': 818298556360466432, 'id_str': '818298556360466432', 'indices': [49, 64]}]	[{'url': 'https://t.co/JD7YWLAyD7', 'expanded_url': 'https://www.zaful.com/new-york-and-tennis-graphic-pattern-thermal-fleece-lined-hoodie-puid_5063497.html?lkid=82558848', 'display_url': 'zaful.com/new-york-and-t…', 'indices': [78, 101]}, {'url': 'https://t.co/kP4cCPgnhW', 'expanded_url': 'https://twitter.com/i/web/status/1585218429941866497', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]			en	recent	8.18299E+17	8.18299E+17
Wed Oct 26 10:32:47 +0000 2022	1.58522E+18	1.58522E+18	To calculations ft (176.2 m), while the California Courts of Appeal serve #SheHulk #UrvashiRautela #WhatIsOKX… https://t.co/aIRiYmmnI1	TRUE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										FALSE	0	0	FALSE	FALSE		en	[{'text': 'SheHulk', 'indices': [74, 82]}, {'text': 'UrvashiRautela', 'indices': [83, 98]}, {'text': 'WhatIsOKX', 'indices': [99, 109]}]	[]	[]	[{'url': 'https://t.co/aIRiYmmnI1', 'expanded_url': 'https://twitter.com/i/web/status/1585217872007077888', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]			en	recent	1.50617E+18	1.50617E+18
Wed Oct 26 10:06:34 +0000 2022	1.58521E+18	1.58521E+18	"RT @Encuestando: 📊 ¿Con quién vas en #ElClasico?

🔃 REAL MADRID 
♥️ FC BARCELONA https://t.co/b6F0PeRqHh"	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										FALSE	287	0	FALSE	FALSE	FALSE	es	[{'text': 'ElClasico', 'indices': [37, 47]}]	[]	[{'screen_name': 'Encuestando', 'name': 'Todo Encuestas', 'id': 1413632983, 'id_str': '1413632983', 'indices': [3, 15]}]	[]	[{'id': 1581562347860230144, 'id_str': '1581562347860230144', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/FfLWk25XgAAl8NG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FfLWk25XgAAl8NG.jpg', 'url': 'https://t.co/b6F0PeRqHh', 'display_url': 'pic.twitter.com/b6F0PeRqHh', 'expanded_url': 'https://twitter.com/Encuestando/status/1581562353619185664/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 499, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 688, 'h': 505, 'resize': 'fit'}, 'large': {'w': 688, 'h': 505, 'resize': 'fit'}}, 'source_status_id': 1581562353619185664, 'source_status_id_str': '1581562353619185664', 'source_user_id': 1413632983, 'source_user_id_str': '1413632983'}]	[{'id': 1581562347860230144, 'id_str': '1581562347860230144', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/FfLWk25XgAAl8NG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FfLWk25XgAAl8NG.jpg', 'url': 'https://t.co/b6F0PeRqHh', 'display_url': 'pic.twitter.com/b6F0PeRqHh', 'expanded_url': 'https://twitter.com/Encuestando/status/1581562353619185664/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 499, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 688, 'h': 505, 'resize': 'fit'}, 'large': {'w': 688, 'h': 505, 'resize': 'fit'}}, 'source_status_id': 1581562353619185664, 'source_status_id_str': '1581562353619185664', 'source_user_id': 1413632983, 'source_user_id_str': '1413632983'}, {'id': 1581562350733344769, 'id_str': '1581562350733344769', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/FfLWlBmXwAEPth8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FfLWlBmXwAEPth8.jpg', 'url': 'https://t.co/b6F0PeRqHh', 'display_url': 'pic.twitter.com/b6F0PeRqHh', 'expanded_url': 'https://twitter.com/Encuestando/status/1581562353619185664/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1079, 'h': 1032, 'resize': 'fit'}, 'large': {'w': 1079, 'h': 1032, 'resize': 'fit'}, 'small': {'w': 680, 'h': 650, 'resize': 'fit'}}, 'source_status_id': 1581562353619185664, 'source_status_id_str': '1581562353619185664', 'source_user_id': 1413632983, 'source_user_id_str': '1413632983'}]	es	recent	1.49439E+18	1.49439E+18
Wed Oct 26 10:03:04 +0000 2022	1.58521E+18	1.58521E+18	"@malambacanews
#JENOrunwaydebut #MAXIDENT #BETHESUNinJKT #YetToCome_on_Weverse_LIVE #ElClasico #BLACKPINK"	FALSE	<a href="https://malambaca.com" rel="nofollow">MalamBacacom</a>	1.58521E+18	1.58521E+18	1.53564E+18	1.53564E+18	malambacanews					FALSE	0	0	FALSE	FALSE		und	[{'text': 'JENOrunwaydebut', 'indices': [15, 31]}, {'text': 'MAXIDENT', 'indices': [32, 41]}, {'text': 'BETHESUNinJKT', 'indices': [42, 56]}, {'text': 'YetToCome_on_Weverse_LIVE', 'indices': [57, 83]}, {'text': 'ElClasico', 'indices': [84, 94]}, {'text': 'BLACKPINK', 'indices': [95, 105]}]	[]	[{'screen_name': 'malambacanews', 'name': 'malambacacom', 'id': 1535635443454451712, 'id_str': '1535635443454451712', 'indices': [0, 14]}]	[]			und	recent	1.53564E+18	1.53564E+18
Wed Oct 26 09:58:55 +0000 2022	1.58521E+18	1.58521E+18	"RT @satyarajput321: धरना स्थल में मनाएंगे दिवाली, अनुकंपा नियुक्ति की माँग कर रही दिवंगत शिक्षकों की विधवा
@CGRHO11 @INCChhattisgarh @IASas…"	FALSE	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>										FALSE	52	0	FALSE	FALSE		hi	[]	[]	[{'screen_name': 'satyarajput321', 'name': 'satya rajput', 'id': 1262622642923663361, 'id_str': '1262622642923663361', 'indices': [3, 18]}, {'screen_name': 'CGRHO11', 'name': 'स्वास्थ्य संयोजक कर्मचारी संघ छत्तीसगढ़', 'id': 1292105914841886721, 'id_str': '1292105914841886721', 'indices': [107, 115]}, {'screen_name': 'INCChhattisgarh', 'name': 'INC Chhattisgarh', 'id': 2912029974, 'id_str': '2912029974', 'indices': [116, 132]}]	[]			hi	recent	1.52435E+18	1.52435E+18
Wed Oct 26 09:38:31 +0000 2022	1.5852E+18	1.5852E+18	"VigRX Plus In USA.
Click here :https://t.co/vEXGp8lC3h
#Nwanzetina459 #pizzahutgaming
 #JENNIE #JISOO #ElClasico… https://t.co/cqjusBUHuK"	TRUE	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>										FALSE	0	0	FALSE	FALSE	FALSE	es	[{'text': 'Nwanzetina459', 'indices': [55, 69]}, {'text': 'pizzahutgaming', 'indices': [70, 85]}, {'text': 'JENNIE', 'indices': [87, 94]}, {'text': 'JISOO', 'indices': [95, 101]}, {'text': 'ElClasico', 'indices': [102, 112]}]	[]	[]	[{'url': 'https://t.co/vEXGp8lC3h', 'expanded_url': 'http://tinyurl.com/3btdrzfe', 'display_url': 'tinyurl.com/3btdrzfe', 'indices': [31, 54]}, {'url': 'https://t.co/cqjusBUHuK', 'expanded_url': 'https://twitter.com/i/web/status/1585204214959308801', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]			es	recent	1.56824E+18	1.56824E+18
Wed Oct 26 09:08:57 +0000 2022	1.5852E+18	1.5852E+18	RT @RM4Arab: سيرخيو راموس يُخرِس لويس سواريز. #ElClásico https://t.co/xAQweSfaEx	FALSE	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>										FALSE	2677	0	FALSE	FALSE	FALSE	ar	[{'text': 'ElClásico', 'indices': [46, 56]}]	[]	[{'screen_name': 'RM4Arab', 'name': 'شبكة RM4Arab', 'id': 195651241, 'id_str': '195651241', 'indices': [3, 11]}]	[]	[{'id': 896872400213725184, 'id_str': '896872400213725184', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/DHJUsjeXUAAC8Xy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DHJUsjeXUAAC8Xy.jpg', 'url': 'https://t.co/xAQweSfaEx', 'display_url': 'pic.twitter.com/xAQweSfaEx', 'expanded_url': 'https://twitter.com/RM4Arab/status/896872413593513986/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 612, 'h': 435, 'resize': 'fit'}, 'small': {'w': 612, 'h': 435, 'resize': 'fit'}, 'medium': {'w': 612, 'h': 435, 'resize': 'fit'}}, 'source_status_id': 896872413593513986, 'source_status_id_str': '896872413593513986', 'source_user_id': 195651241, 'source_user_id_str': '195651241'}]	[{'id': 896872400213725184, 'id_str': '896872400213725184', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/DHJUsjeXUAAC8Xy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DHJUsjeXUAAC8Xy.jpg', 'url': 'https://t.co/xAQweSfaEx', 'display_url': 'pic.twitter.com/xAQweSfaEx', 'expanded_url': 'https://twitter.com/RM4Arab/status/896872413593513986/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 612, 'h': 435, 'resize': 'fit'}, 'small': {'w': 612, 'h': 435, 'resize': 'fit'}, 'medium': {'w': 612, 'h': 435, 'resize': 'fit'}}, 'source_status_id': 896872413593513986, 'source_status_id_str': '896872413593513986', 'source_user_id': 195651241, 'source_user_id_str': '195651241'}]	ar	recent	1.56785E+18	1.56785E+18
